868870.492,74444.208,2017-10-02 09:42:46.206794
868871.612,74444.208,2017-10-02 09:42:46.482944
868872.348,74444.208,2017-10-02 09:42:46.763495
868874.42,74444.208,2017-10-02 09:42:47.057345
868875.352,74444.208,2017-10-02 09:42:47.332160
868876.344,74444.208,2017-10-02 09:42:47.650770
868876.344,74444.208,2017-10-02 09:42:47.927651
868876.344,74444.208,2017-10-02 09:42:48.210676
868876.344,74444.208,2017-10-02 09:42:48.479936
868876.856,74444.208,2017-10-02 09:42:48.751770
868876.856,74444.208,2017-10-02 09:42:49.025391
868877.112,74444.208,2017-10-02 09:42:49.295682
868877.112,74444.208,2017-10-02 09:42:49.564839
868878.628,74445.0,2017-10-02 09:42:49.842185
870503.864,74494.244,2017-10-02 09:42:50.112576
870505.748,74494.772,2017-10-02 09:42:50.388317
870505.988,74494.772,2017-10-02 09:42:50.659222
870505.988,74494.772,2017-10-02 09:42:50.928354
870506.468,74494.772,2017-10-02 09:42:51.198400
870507.44,74494.772,2017-10-02 09:42:51.470055
870508.064,74494.772,2017-10-02 09:42:51.761677
870508.32,74494.772,2017-10-02 09:42:52.037984
870508.884,74494.772,2017-10-02 09:42:52.323377
870509.252,74494.772,2017-10-02 09:42:52.596326
870509.876,74494.772,2017-10-02 09:42:52.866334
870516.864,74494.772,2017-10-02 09:42:53.141347
870517.6,74494.772,2017-10-02 09:42:53.452022
870517.84,74494.772,2017-10-02 09:42:53.766666
870522.376,74494.772,2017-10-02 09:42:54.032929
870522.376,74494.772,2017-10-02 09:42:54.299823
870522.744,74494.772,2017-10-02 09:42:54.567073
870522.744,74494.772,2017-10-02 09:42:54.833537
873382.14,74561.292,2017-10-02 09:42:55.099597
873382.14,74561.292,2017-10-02 09:42:55.384248
873382.508,74561.292,2017-10-02 09:42:55.660247
873385.932,74561.292,2017-10-02 09:42:55.941442
873387.924,74561.292,2017-10-02 09:42:56.234393
873393.124,74564.8,2017-10-02 09:42:56.497984
873396.56,74566.52,2017-10-02 09:42:56.765459
873400.36,74566.52,2017-10-02 09:42:57.034100
873409.864,74566.52,2017-10-02 09:42:57.299867
873418.024,74566.52,2017-10-02 09:42:57.567925
873418.264,74566.52,2017-10-02 09:42:57.834638
873419.488,74567.936,2017-10-02 09:42:58.098761
873427.396,74568.2,2017-10-02 09:42:58.364590
873435.828,74568.2,2017-10-02 09:42:58.628771
873441.292,74568.2,2017-10-02 09:42:58.893299
873441.548,74568.2,2017-10-02 09:42:59.156707
873442.412,74570.644,2017-10-02 09:42:59.423403
873447.88,74574.92,2017-10-02 09:42:59.740052
875325.204,74635.76,2017-10-02 09:43:00.008457
875329.556,74642.416,2017-10-02 09:43:00.278362
875351.572,74667.348,2017-10-02 09:43:00.549366
875494.228,74680.644,2017-10-02 09:43:00.825768
875495.788,74680.908,2017-10-02 09:43:01.098674
875497.108,74681.988,2017-10-02 09:43:01.369098
875497.372,74682.204,2017-10-02 09:43:01.654121
875497.372,74682.204,2017-10-02 09:43:01.923043
875497.372,74682.204,2017-10-02 09:43:02.204270
875503.584,74682.204,2017-10-02 09:43:02.469130
875506.212,74684.884,2017-10-02 09:43:02.736254
875506.868,74685.148,2017-10-02 09:43:03.002484
875506.868,74685.148,2017-10-02 09:43:03.268890
875508.372,74685.148,2017-10-02 09:43:03.537672
875508.996,74685.148,2017-10-02 09:43:03.806889
875509.968,74685.148,2017-10-02 09:43:04.075440
875510.336,74685.148,2017-10-02 09:43:04.342709
875520.944,74686.564,2017-10-02 09:43:04.612165
875524.136,74686.828,2017-10-02 09:43:04.886889
875524.136,74686.828,2017-10-02 09:43:05.155990
875525.764,74687.044,2017-10-02 09:43:05.426557
875528.472,74687.044,2017-10-02 09:43:05.692247
875710.416,74697.94,2017-10-02 09:43:05.960864
877185.916,74723.548,2017-10-02 09:43:06.233612
877191.204,74723.548,2017-10-02 09:43:06.502649
877192.108,74723.548,2017-10-02 09:43:06.769079
877192.672,74723.548,2017-10-02 09:43:07.033712
877200.052,74723.548,2017-10-02 09:43:07.301839
877201.168,74723.548,2017-10-02 09:43:07.569637
877201.424,74723.548,2017-10-02 09:43:07.835636
877202.048,74723.548,2017-10-02 09:43:08.102532
877202.048,74723.548,2017-10-02 09:43:08.369438
877202.048,74723.548,2017-10-02 09:43:08.638015
877203.592,74723.548,2017-10-02 09:43:08.907011
877204.48,74723.764,2017-10-02 09:43:09.172467
877205.888,74723.764,2017-10-02 09:43:09.438476
877206.904,74723.98,2017-10-02 09:43:09.705339
877207.752,74723.98,2017-10-02 09:43:09.971662
877212.856,74753.18,2017-10-02 09:43:10.238877
877213.488,74753.18,2017-10-02 09:43:10.520529
877214.544,74754.236,2017-10-02 09:43:10.786812
877214.544,74754.236,2017-10-02 09:43:11.049077
877214.544,74754.236,2017-10-02 09:43:11.318211
878242.908,74780.76,2017-10-02 09:43:11.589072
878249.192,74782.264,2017-10-02 09:43:11.854913
878252.464,74782.264,2017-10-02 09:43:12.118099
878253.636,74782.264,2017-10-02 09:43:12.385112
878255.42,74783.132,2017-10-02 09:43:12.653493
878256.132,74783.132,2017-10-02 09:43:12.923886
878256.764,74783.348,2017-10-02 09:43:13.191081
878258.052,74783.348,2017-10-02 09:43:13.456932
878258.32,74784.216,2017-10-02 09:43:13.723800
878258.32,74784.216,2017-10-02 09:43:13.987151
878258.98,74784.48,2017-10-02 09:43:14.255061
878259.46,74784.48,2017-10-02 09:43:14.521618
878265.876,74785.348,2017-10-02 09:43:14.804641
878266.488,74785.348,2017-10-02 09:43:15.072878
878267.24,74785.348,2017-10-02 09:43:15.338956
878268.456,74786.216,2017-10-02 09:43:15.605792
878268.696,74786.216,2017-10-02 09:43:15.873349
878268.952,74786.216,2017-10-02 09:43:16.141024
878420.272,74793.992,2017-10-02 09:43:16.411849
878421.192,74793.992,2017-10-02 09:43:16.700220
878421.46,74793.992,2017-10-02 09:43:16.972618
878427.428,74793.992,2017-10-02 09:43:17.241581
878432.408,74794.256,2017-10-02 09:43:17.508505
878452.648,74795.024,2017-10-02 09:43:17.776022
878452.648,74795.024,2017-10-02 09:43:18.043175
878460.44,74795.024,2017-10-02 09:43:18.309624
878460.696,74795.024,2017-10-02 09:43:18.575718
878460.696,74795.024,2017-10-02 09:43:18.842485
878463.972,74795.024,2017-10-02 09:43:19.108398
878471.524,74795.024,2017-10-02 09:43:19.374130
878472.148,74795.024,2017-10-02 09:43:19.639612
878472.148,74795.024,2017-10-02 09:43:19.904143
878473.084,74795.024,2017-10-02 09:43:20.177845
878475.284,74795.024,2017-10-02 09:43:20.445998
878475.908,74795.024,2017-10-02 09:43:20.709903
878541.168,74802.272,2017-10-02 09:43:20.975101
878549.6,74802.272,2017-10-02 09:43:21.246293
878550.696,74802.884,2017-10-02 09:43:21.512955
878552.416,74815.14,2017-10-02 09:43:21.780173
878553.9,74816.732,2017-10-02 09:43:22.047259
878558.212,74817.524,2017-10-02 09:43:22.311479
